"commonnamegroupid","name","galenicformid","name_noaccent","publicName"
"2","ácido salicílico * 0,1 % + triamcinolona acetónido * 0,02 % ; uso cutáneo ; loción","266","ACIDO SALICILICO * 0,1 % + TRIAMCINOLONA ACETONIDO * 0,02 % ; USO CUTANEO ; LOCION","ACIDO SALICILICO 0,1 % + TRIAMCINOLONA ACETONIDO 0,02 % loción"
"12434","ciclopirox olamina * 100 mg ; vía vaginal ; óvulo","301","CICLOPIROX OLAMINA * 100 MG ; VIA VAGINAL ; OVULO","CICLOPIROX OLAMINA 100 mg óvulo"
"12435","clonazepam * 0,5 mg ; vía oral ; comprimido dispersable","79","CLONAZEPAM * 0,5 MG ; VIA ORAL ; COMPRIMIDO DISPERSABLE","CLONAZEPAM 0,5 mg comprimido dispersable"
"12436","clonazepam * 1 mg ; vía oral ; comprimido dispersable","79","CLONAZEPAM * 1 MG ; VIA ORAL ; COMPRIMIDO DISPERSABLE","CLONAZEPAM 1 mg comprimido dispersable"
"12437","clonazepam * 2 mg ; vía oral ; comprimido dispersable","79","CLONAZEPAM * 2 MG ; VIA ORAL ; COMPRIMIDO DISPERSABLE","CLONAZEPAM 2 mg comprimido dispersable"
"12438","factor VIII humano * 500 UI + factor Von Willebrand humano * 500 UI ; vía parenteral ; polvo y disolvente para solución inyectable","369","FACTOR VIII HUMANO * 500 UI + FACTOR VON WILLEBRAND HUMANO * 500 UI ; VIA PARENTERAL ; POLVO Y DISOLVENTE PARA SOLUCION INYECTABLE","FACTOR VIII HUMANO 500 UI + FACTOR VON WILLEBRAND HUMANO 500 UI polvo y disolvente para solución inyectable"
"12467","obinutuzumab * 1.000 mg/40 ml ; vía parenteral ; concentrado para solución para perfusión","453","OBINUTUZUMAB * 1.000 MG/40 ML ; VIA PARENTERAL ; CONCENTRADO PARA SOLUCION PARA PERFUSION","OBINUTUZUMAB 1.000 mg/40 ml concentrado para solución para perfusión"
"12471","papaverina clorhidrato * 100 mg ; vía oral ; cápsula dura","219","PAPAVERINA CLORHIDRATO * 100 MG ; VIA ORAL ; CAPSULA DURA","PAPAVERINA CLORHIDRATO 100 mg cápsula dura"
"12473","rasagilina (tartrato) * 1 mg ; vía oral ; comprimido","59","RASAGILINA (TARTRATO) * 1 MG ; VIA ORAL ; COMPRIMIDO","RASAGILINA (tartrato) 1 mg comprimido"
"12474","trametinib (dimetilsulfóxido) * 0,5 mg ; vía oral ; comprimido","59","TRAMETINIB (DIMETILSULFOXIDO) * 0,5 MG ; VIA ORAL ; COMPRIMIDO","TRAMETINIB (dimetilsulfóxido) 0,5 mg comprimido"
"12475","trametinib (dimetilsulfóxido) * 2 mg ; vía oral ; comprimido","59","TRAMETINIB (DIMETILSULFOXIDO) * 2 MG ; VIA ORAL ; COMPRIMIDO","TRAMETINIB (dimetilsulfóxido) 2 mg comprimido"
"12477","cefpodoxima (proxetilo) * 8 mg/ml ; vía oral ; polvo para suspensión oral","422","CEFPODOXIMA (PROXETILO) * 8 MG/ML ; VIA ORAL ; POLVO PARA SUSPENSION ORAL","CEFPODOXIMA (proxetilo) 8 mg/ml polvo para suspensión oral"
"12488","ácido bórico * 1,8 % + borato sódico * 1,2 % ; vía oftálmica ; solución para lavado oftálmico","529","ACIDO BORICO * 1,8 % + BORATO SODICO * 1,2 % ; VIA OFTALMICA ; SOLUCION PARA LAVADO OFTALMICO","ACIDO BORICO 1,8 % + BORATO SODICO 1,2 % solución para lavado oftálmico"
"12489","testosterona * 30 mg/dosis ; uso cutáneo ; solución cutánea","493","TESTOSTERONA * 30 MG/DOSIS ; USO CUTANEO ; SOLUCION CUTANEA","TESTOSTERONA 30 mg/dosis solución cutánea"
"12491","aliskireno (fumarato) * 150 mg + amlodipino (besilato) * 5 mg ; vía oral ; comprimido","59","ALISKIRENO (FUMARATO) * 150 MG + AMLODIPINO (BESILATO) * 5 MG ; VIA ORAL ; COMPRIMIDO","ALISKIRENO (fumarato) 150 mg + AMLODIPINO (besilato) 5 mg comprimido"
"12492","aliskireno (fumarato) * 150 mg + amlodipino (besilato) * 10 mg ; vía oral ; comprimido","59","ALISKIRENO (FUMARATO) * 150 MG + AMLODIPINO (BESILATO) * 10 MG ; VIA ORAL ; COMPRIMIDO","ALISKIRENO (fumarato) 150 mg + AMLODIPINO (besilato) 10 mg comprimido"
"12493","aliskireno (fumarato) * 300 mg + amlodipino (besilato) * 5 mg ; vía oral ; comprimido","59","ALISKIRENO (FUMARATO) * 300 MG + AMLODIPINO (BESILATO) * 5 MG ; VIA ORAL ; COMPRIMIDO","ALISKIRENO (fumarato) 300 mg + AMLODIPINO (besilato) 5 mg comprimido"
"12494","aliskireno (fumarato) * 300 mg + amlodipino (besilato) * 10 mg ; vía oral ; comprimido","59","ALISKIRENO (FUMARATO) * 300 MG + AMLODIPINO (BESILATO) * 10 MG ; VIA ORAL ; COMPRIMIDO","ALISKIRENO (fumarato) 300 mg + AMLODIPINO (besilato) 10 mg comprimido"
"12495","dimeticona * 10 mg/ml + magaldrato * 80 mg/ml ; vía oral ; suspensión oral","560","DIMETICONA * 10 MG/ML + MAGALDRATO * 80 MG/ML ; VIA ORAL ; SUSPENSION ORAL","DIMETICONA 10 mg/ml + MAGALDRATO 80 mg/ml suspensión oral"
"12500","doxercalciferol * 2,5 µg ; vía oral ; cápsula blanda","29","DOXERCALCIFEROL * 2,5 µG ; VIA ORAL ; CAPSULA BLANDA","DOXERCALCIFEROL 2,5 µg cápsula blanda"
"12501","doxercalciferol * 0,5 µg ; vía oral ; cápsula blanda","29","DOXERCALCIFEROL * 0,5 µG ; VIA ORAL ; CAPSULA BLANDA","DOXERCALCIFEROL 0,5 µg cápsula blanda"
"12502","pralatrexato * 20 mg/1 ml ; vía parenteral ; solución inyectable","476","PRALATREXATO * 20 MG/1 ML ; VIA PARENTERAL ; SOLUCION INYECTABLE","PRALATREXATO 20 mg/1 ml solución inyectable"
"12503","pralatrexato * 40 mg/2 ml ; vía parenteral ; solución inyectable","476","PRALATREXATO * 40 MG/2 ML ; VIA PARENTERAL ; SOLUCION INYECTABLE","PRALATREXATO 40 mg/2 ml solución inyectable"
"12504","lomitapida mesilato * 5 mg ; vía oral ; cápsula dura","219","LOMITAPIDA MESILATO * 5 MG ; VIA ORAL ; CAPSULA DURA","LOMITAPIDA MESILATO 5 mg cápsula dura"
"12505","lomitapida mesilato * 10 mg ; vía oral ; cápsula dura","219","LOMITAPIDA MESILATO * 10 MG ; VIA ORAL ; CAPSULA DURA","LOMITAPIDA MESILATO 10 mg cápsula dura"
"12506","lomitapida mesilato * 20 mg ; vía oral ; cápsula dura","219","LOMITAPIDA MESILATO * 20 MG ; VIA ORAL ; CAPSULA DURA","LOMITAPIDA MESILATO 20 mg cápsula dura"
"12510","mipomersen sódico * 200 mg/1 ml ; vía subcutánea ; solución inyectable","476","MIPOMERSEN SODICO * 200 MG/1 ML ; VIA SUBCUTANEA ; SOLUCION INYECTABLE","MIPOMERSEN SODICO 200 mg/1 ml solución inyectable"
"12511","ulobetasol propionato * 0,5 mg/g ; uso cutáneo ; crema","146","ULOBETASOL PROPIONATO * 0,5 MG/G ; USO CUTANEO ; CREMA","ULOBETASOL PROPIONATO 0,5 mg/g crema"
"12512","perindopril tosilato * 10 mg ; vía oral ; comprimido","59","PERINDOPRIL TOSILATO * 10 MG ; VIA ORAL ; COMPRIMIDO","PERINDOPRIL TOSILATO 10 mg comprimido"
"12513","perindopril tosilato * 5 mg ; vía oral ; comprimido","59","PERINDOPRIL TOSILATO * 5 MG ; VIA ORAL ; COMPRIMIDO","PERINDOPRIL TOSILATO 5 mg comprimido"
"12514","perindopril tosilato * 2,5 mg ; vía oral ; comprimido","59","PERINDOPRIL TOSILATO * 2,5 MG ; VIA ORAL ; COMPRIMIDO","PERINDOPRIL TOSILATO 2,5 mg comprimido"
"12516","tocilizumab * 162 mg/0,9 ml ; vía parenteral ; solución inyectable en jeringa precargada","1845","TOCILIZUMAB * 162 MG/0,9 ML ; VIA PARENTERAL ; SOLUCION INYECTABLE EN JERINGA PRECARGADA","TOCILIZUMAB 162 mg/0,9 ml solución inyectable en jeringa precargada"
"12521","flavonoides purificados micronizados * 500 mg ; vía oral ; comprimido","59","FLAVONOIDES PURIFICADOS MICRONIZADOS * 500 MG ; VIA ORAL ; COMPRIMIDO","FLAVONOIDES PURIFICADOS MICRONIZADOS 500 mg comprimido"
"12523","cobicistat * 150 mg + elvitegravir * 150 mg + emtricitabina * 200 mg + tenofovir disoproxilo (fumarato) * 245 mg ; vía oral ; comprimido","59","COBICISTAT * 150 MG + ELVITEGRAVIR * 150 MG + EMTRICITABINA * 200 MG + TENOFOVIR DISOPROXILO (FUMARATO) * 245 MG ; VIA ORAL ; COMPRIMIDO","COBICISTAT 150 mg + ELVITEGRAVIR 150 mg + EMTRICITABINA 200 mg + TENOFOVIR DISOPROXILO (fumarato) 245 mg comprimido"
"12525","levocetirizina diclorhidrato * 1 mg/ml ; vía oral ; jarabe","444","LEVOCETIRIZINA DICLORHIDRATO * 1 MG/ML ; VIA ORAL ; JARABE","LEVOCETIRIZINA DICLORHIDRATO 1 mg/ml jarabe"
"12527","ledipasvir * 90 mg + sofosbuvir * 400 mg ; vía oral ; comprimido","59","LEDIPASVIR * 90 MG + SOFOSBUVIR * 400 MG ; VIA ORAL ; COMPRIMIDO","LEDIPASVIR 90 mg + SOFOSBUVIR 400 mg comprimido"
"12530","clonazepam * 2 mg ; vía oral ; comprimido bucodispersable","107","CLONAZEPAM * 2 MG ; VIA ORAL ; COMPRIMIDO BUCODISPERSABLE","CLONAZEPAM 2 mg comprimido bucodispersable"
"12534","betametasona * 0,6 mg ; vía oral ; comprimido","59","BETAMETASONA * 0,6 MG ; VIA ORAL ; COMPRIMIDO","BETAMETASONA 0,6 mg comprimido"
"12536","azitromicina * 80 mg/ml ; vía oral ; polvo para suspensión oral","422","AZITROMICINA * 80 MG/ML ; VIA ORAL ; POLVO PARA SUSPENSION ORAL","AZITROMICINA 80 mg/ml polvo para suspensión oral"
"12537","lidocaína clorhidrato * 4 % ; uso cutáneo ; gel","195","LIDOCAINA CLORHIDRATO * 4 % ; USO CUTANEO ; GEL","LIDOCAINA CLORHIDRATO 4 % gel"
"12538","obidoxima cloruro * 250 mg/1 ml ; vía parenteral ; solución inyectable","476","OBIDOXIMA CLORURO * 250 MG/1 ML ; VIA PARENTERAL ; SOLUCION INYECTABLE","OBIDOXIMA CLORURO 250 mg/1 ml solución inyectable"
"12539","deltametrina * 0,02 % + piperonilo butóxido * 2,5 % ; uso cutáneo ; champú","442","DELTAMETRINA * 0,02 % + PIPERONILO BUTOXIDO * 2,5 % ; USO CUTANEO ; CHAMPU","DELTAMETRINA 0,02 % + PIPERONILO BUTOXIDO 2,5 % champú"
"12540","deltametrina * 0,02 % + piperonilo butóxido * 2,5 % ; uso cutáneo ; loción","266","DELTAMETRINA * 0,02 % + PIPERONILO BUTOXIDO * 2,5 % ; USO CUTANEO ; LOCION","DELTAMETRINA 0,02 % + PIPERONILO BUTOXIDO 2,5 % loción"
"12546","florbetaben (18F) * 300 M Bq/ml ; vía intravenosa ; solución inyectable","476","FLORBETABEN (18F) * 300 M BQ/ML ; VIA INTRAVENOSA ; SOLUCION INYECTABLE","FLORBETABEN ([18]f) 300 M Bq/ml solución inyectable"
"12550","mercaptopurina * 20 mg/ml ; vía oral ; suspensión oral","560","MERCAPTOPURINA * 20 MG/ML ; VIA ORAL ; SUSPENSION ORAL","MERCAPTOPURINA 20 mg/ml suspensión oral"
"12554","clindamicina (fosfato) * 100 mg + ketoconazol * 800 mg + tinidazol * 300 mg ; vía vaginal ; óvulo","301","CLINDAMICINA (FOSFATO) * 100 MG + KETOCONAZOL * 800 MG + TINIDAZOL * 300 MG ; VIA VAGINAL ; OVULO","CLINDAMICINA (fosfato) 100 mg + KETOCONAZOL 800 mg + TINIDAZOL 300 mg óvulo"
"12555","metronidazol * 500 mg + nistatina * 100.000 UI ; vía vaginal ; cápsula vaginal","40","METRONIDAZOL * 500 MG + NISTATINA * 100.000 UI ; VIA VAGINAL ; CAPSULA VAGINAL","METRONIDAZOL 500 mg + NISTATINA 100.000 UI cápsula vaginal"
"12557","metoclopramida clorhidrato * 2 mg/ml ; vía oral ; gotas orales en solución","462","METOCLOPRAMIDA CLORHIDRATO * 2 MG/ML ; VIA ORAL ; GOTAS ORALES EN SOLUCION","METOCLOPRAMIDA CLORHIDRATO 2 mg/ml gotas orales en solución"
"12565","ácido clavulanico (potásico) * 62,5 mg + amoxicilina * 1 g ; vía oral ; comprimido de liberación prolongada","72","ACIDO CLAVULANICO (POTASICO) * 62,5 MG + AMOXICILINA * 1 G ; VIA ORAL ; COMPRIMIDO DE LIBERACION PROLONGADA","ACIDO CLAVULANICO (potásico) 62,5 mg + AMOXICILINA 1 g comprimido de liberación prolongada"
"12566","betametasona fosfato disódico * 0,1 % + gentamicina (sulfato) * 0,3 % ; vía oftálmica ; colirio en solución","53","BETAMETASONA FOSFATO DISODICO * 0,1 % + GENTAMICINA (SULFATO) * 0,3 % ; VIA OFTALMICA ; COLIRIO EN SOLUCION","BETAMETASONA FOSFATO DISODICO 0,1 % + GENTAMICINA (sulfato) 0,3 % colirio en solución"
"12567","tramadol clorhidrato * 50 mg/ml ; vía oral ; gotas orales en solución","462","TRAMADOL CLORHIDRATO * 50 MG/ML ; VIA ORAL ; GOTAS ORALES EN SOLUCION","TRAMADOL CLORHIDRATO 50 mg/ml gotas orales en solución"
"12568","ciprofloxacino (hidrocloruro) * 1 g ; vía oral ; comprimido de liberación prolongada","72","CIPROFLOXACINO (HIDROCLORURO) * 1 G ; VIA ORAL ; COMPRIMIDO DE LIBERACION PROLONGADA","CIPROFLOXACINO (hidrocloruro) 1 g comprimido de liberación prolongada"
"12569","ciprofloxacino (hidrocloruro) * 500 mg ; vía oral ; comprimido de liberación prolongada","72","CIPROFLOXACINO (HIDROCLORURO) * 500 MG ; VIA ORAL ; COMPRIMIDO DE LIBERACION PROLONGADA","CIPROFLOXACINO (hidrocloruro) 500 mg comprimido de liberación prolongada"
"12570","ampicilina * 500 mg ; vía oral ; comprimido","59","AMPICILINA * 500 MG ; VIA ORAL ; COMPRIMIDO","AMPICILINA 500 mg comprimido"
"12572","ispaghula (semillas de psyllium) * 49,7 % ; vía oral ; polvo oral","381","ISPAGHULA (SEMILLAS DE PSYLLIUM) * 49,7 % ; VIA ORAL ; POLVO ORAL","ISPAGHULA (semillas de psyllium) 49,7 % polvo oral"
"12589","colistimetato de sodio * 100 mg ; vía parenteral ; polvo y disolvente para solución inyectable","369","COLISTIMETATO DE SODIO * 100 MG ; VIA PARENTERAL ; POLVO Y DISOLVENTE PARA SOLUCION INYECTABLE","COLISTIMETATO DE SODIO 100 mg polvo y disolvente para solución inyectable"
"12601","carbómero 974 P * 0,3 % ; vía oftálmica ; gel oftálmico en envase unidosis","1822","CARBOMERO 974 P * 0,3 % ; VIA OFTALMICA ; GEL OFTALMICO EN ENVASE UNIDOSIS","CARBOMERO [974] P 0,3 % gel oftálmico en envase unidosis"
"12603","ácido clavulanico (potásico) * 125 mg + amoxicilina * 500 mg ; vía oral ; comprimido dispersable","79","ACIDO CLAVULANICO (POTASICO) * 125 MG + AMOXICILINA * 500 MG ; VIA ORAL ; COMPRIMIDO DISPERSABLE","ACIDO CLAVULANICO (potásico) 125 mg + AMOXICILINA 500 mg comprimido dispersable"
"12604","ramucirumab * 10 mg/ml ; vía intravenosa ; concentrado para solución para perfusión","453","RAMUCIRUMAB * 10 MG/ML ; VIA INTRAVENOSA ; CONCENTRADO PARA SOLUCION PARA PERFUSION","RAMUCIRUMAB 10 mg/ml concentrado para solución para perfusión"
"12609","pirfenidona * 100 mg ; vía oral ; comprimido de liberación prolongada","72","PIRFENIDONA * 100 MG ; VIA ORAL ; COMPRIMIDO DE LIBERACION PROLONGADA","PIRFENIDONA 100 mg comprimido de liberación prolongada"
"12610","pirfenidona * 200 mg ; vía oral ; comprimido de liberación prolongada","72","PIRFENIDONA * 200 MG ; VIA ORAL ; COMPRIMIDO DE LIBERACION PROLONGADA","PIRFENIDONA 200 mg comprimido de liberación prolongada"
"12611","pirfenidona * 300 mg ; vía oral ; comprimido de liberación prolongada","72","PIRFENIDONA * 300 MG ; VIA ORAL ; COMPRIMIDO DE LIBERACION PROLONGADA","PIRFENIDONA 300 mg comprimido de liberación prolongada"
"12612","pirfenidona * 600 mg ; vía oral ; comprimido de liberación prolongada","72","PIRFENIDONA * 600 MG ; VIA ORAL ; COMPRIMIDO DE LIBERACION PROLONGADA","PIRFENIDONA 600 mg comprimido de liberación prolongada"
"12613","colecalciferol * 800 UI ; vía oral ; comprimido","59","COLECALCIFEROL * 800 UI ; VIA ORAL ; COMPRIMIDO","COLECALCIFEROL 800 UI comprimido"
"12614","buprenorfina * 10 µg/h ; vía transdérmica ; sistema de liberación transdérmica","160","BUPRENORFINA * 10 µG/H ; VIA TRANSDERMICA ; SISTEMA DE LIBERACION TRANSDERMICA","BUPRENORFINA 10 µg/h sistema de liberación transdérmica"
"12615","buprenorfina * 20 µg/h ; vía transdérmica ; sistema de liberación transdérmica","160","BUPRENORFINA * 20 µG/H ; VIA TRANSDERMICA ; SISTEMA DE LIBERACION TRANSDERMICA","BUPRENORFINA 20 µg/h sistema de liberación transdérmica"
"12616","buprenorfina * 5 µg/h ; vía transdérmica ; sistema de liberación transdérmica","160","BUPRENORFINA * 5 µG/H ; VIA TRANSDERMICA ; SISTEMA DE LIBERACION TRANSDERMICA","BUPRENORFINA 5 µg/h sistema de liberación transdérmica"
"12619","carfilzomib * 60 mg ; vía intravenosa ; polvo para solución para perfusión","419","CARFILZOMIB * 60 MG ; VIA INTRAVENOSA ; POLVO PARA SOLUCION PARA PERFUSION","CARFILZOMIB 60 mg polvo para solución para perfusión"
"12620","hydrocotyle extracto * 15 mg + metronidazol * 300 mg + nitrofural * 6 mg ; vía vaginal ; óvulo","301","HYDROCOTYLE EXTRACTO * 15 MG + METRONIDAZOL * 300 MG + NITROFURAL * 6 MG ; VIA VAGINAL ; OVULO","HYDROCOTYLE EXTRACTO 15 mg + METRONIDAZOL 300 mg + NITROFURAL 6 mg óvulo"
"12621","clonazepam * 1 mg ; vía oral ; comprimido","59","CLONAZEPAM * 1 MG ; VIA ORAL ; COMPRIMIDO","CLONAZEPAM 1 mg comprimido"
"12622","loratadina * 10 mg ; vía oral ; comprimido bucodispersable","107","LORATADINA * 10 MG ; VIA ORAL ; COMPRIMIDO BUCODISPERSABLE","LORATADINA 10 mg comprimido bucodispersable"
"12623","paracetamol * 650 mg + tramadol clorhidrato * 75 mg ; vía oral ; comprimido","59","PARACETAMOL * 650 MG + TRAMADOL CLORHIDRATO * 75 MG ; VIA ORAL ; COMPRIMIDO","PARACETAMOL 650 mg + TRAMADOL CLORHIDRATO 75 mg comprimido"
"12624","secukinumab * 150 mg ; vía subcutánea ; polvo para solución inyectable","411","SECUKINUMAB * 150 MG ; VIA SUBCUTANEA ; POLVO PARA SOLUCION INYECTABLE","SECUKINUMAB 150 mg polvo para solución inyectable"
"12625","secukinumab * 150 mg/1 ml ; vía subcutánea ; solución inyectable en pluma precargada","1824","SECUKINUMAB * 150 MG/1 ML ; VIA SUBCUTANEA ; SOLUCION INYECTABLE EN PLUMA PRECARGADA","SECUKINUMAB 150 mg/1 ml solución inyectable en pluma precargada"
"12629","carbomero * 0,2 % ; vía oftálmica ; gel oftálmico en envase unidosis","1822","CARBOMERO * 0,2 % ; VIA OFTALMICA ; GEL OFTALMICO EN ENVASE UNIDOSIS","CARBOMERO 0,2 % gel oftálmico en envase unidosis"
"12630","cobre (gluconato) * 725,2 µg/2 ml ; vía oral ; solución oral","461","COBRE (GLUCONATO) * 725,2 µG/2 ML ; VIA ORAL ; SOLUCION ORAL","COBRE (gluconato) 725,2 µg/2 ml solución oral"
"12631","bismuto (gluconato) * 35 µg/1 ml ; vía oral ; solución oral","461","BISMUTO (GLUCONATO) * 35 µG/1 ML ; VIA ORAL ; SOLUCION ORAL","BISMUTO (gluconato) 35 µg/1 ml solución oral"
"12632","flúor (sodio fluoruro) * 200 µg/2 ml ; vía oral ; solución oral","461","FLUOR (SODIO FLUORURO) * 200 µG/2 ML ; VIA ORAL ; SOLUCION ORAL","FLUOR (sodio fluoruro) 200 µg/2 ml solución oral"
"12634","cobre (gluconato) * 72,6 µg/2 ml + manganeso (gluconato) * 72,8 µg/2 ml ; vía oral ; solución oral","461","COBRE (GLUCONATO) * 72,6 µG/2 ML + MANGANESO (GLUCONATO) * 72,8 µG/2 ML ; VIA ORAL ; SOLUCION ORAL","COBRE (gluconato) 72,6 µg/2 ml + MANGANESO (gluconato) 72,8 µg/2 ml solución oral"
"12635","cobalto (gluconato) * 72,6 µg/2 ml + cobre (gluconato) * 72,6 µg/2 ml + manganeso (gluconato) * 72,8 µg/2 ml ; vía oral ; solución oral","461","COBALTO (GLUCONATO) * 72,6 µG/2 ML + COBRE (GLUCONATO) * 72,6 µG/2 ML + MANGANESO (GLUCONATO) * 72,8 µG/2 ML ; VIA ORAL ; SOLUCION ORAL","COBALTO (gluconato) 72,6 µg/2 ml + COBRE (gluconato) 72,6 µg/2 ml + MANGANESO (gluconato) 72,8 µg/2 ml solución oral"
"12637","dextrometorfano bromhidrato * 15 mg ; vía oral ; solución oral en sobre","1827","DEXTROMETORFANO BROMHIDRATO * 15 MG ; VIA ORAL ; SOLUCION ORAL EN SOBRE","DEXTROMETORFANO BROMHIDRATO 15 mg solución oral en sobre"
"12641","dextrometorfano bromhidrato * 12,5 mg/5 ml ; vía oral ; jarabe","444","DEXTROMETORFANO BROMHIDRATO * 12,5 MG/5 ML ; VIA ORAL ; JARABE","DEXTROMETORFANO BROMHIDRATO 12,5 mg/5 ml jarabe"
"12644","poliestireno sulfonato sódico * 15 g/dosis ; vía oral + vía rectal ; granulado para suspensión oral y rectal","250","POLIESTIRENO SULFONATO SODICO * 15 G/DOSIS ; VIA ORAL + VIA RECTAL ; GRANULADO PARA SUSPENSION ORAL Y RECTAL","POLIESTIRENO SULFONATO SODICO 15 g/dosis granulado para suspensión oral y rectal"
"12654","plantago ovata cáscara * 2,816 g ; vía oral ; polvo para suspensión oral en sobre","1812","PLANTAGO OVATA CASCARA * 2,816 G ; VIA ORAL ; POLVO PARA SUSPENSION ORAL EN SOBRE","PLANTAGO OVATA CASCARA 2,816 g polvo para suspensión oral en sobre"
"12655","plantago ovata cáscara * 40,23 % ; vía oral ; polvo para suspensión oral","422","PLANTAGO OVATA CASCARA * 40,23 % ; VIA ORAL ; POLVO PARA SUSPENSION ORAL","PLANTAGO OVATA CASCARA 40,23 % polvo para suspensión oral"
"12674","dextrometorfano bromhidrato * 10 mg + guaifenesina * 100 mg ; vía oral ; solución oral en sobre","1827","DEXTROMETORFANO BROMHIDRATO * 10 MG + GUAIFENESINA * 100 MG ; VIA ORAL ; SOLUCION ORAL EN SOBRE","DEXTROMETORFANO BROMHIDRATO 10 mg + GUAIFENESINA 100 mg solución oral en sobre"
"12686","ombitasvir * 12,5 mg + paritaprevir * 75 mg + ritonavir * 50 mg ; vía oral ; comprimido","59","OMBITASVIR * 12,5 MG + PARITAPREVIR * 75 MG + RITONAVIR * 50 MG ; VIA ORAL ; COMPRIMIDO","OMBITASVIR 12,5 mg + PARITAPREVIR 75 mg + RITONAVIR 50 mg comprimido"
"12687","radio-223 dicloruro * 1.000 kBq/ml ; vía intravenosa ; solución inyectable","476","RADIO-223 DICLORURO * 1.000 KBQ/ML ; VIA INTRAVENOSA ; SOLUCION INYECTABLE","RADIO-[223] DICLORURO 1.000 kBq/ml solución inyectable"
"12688","dasabuvir (sódico) * 250 mg ; vía oral ; comprimido","59","DASABUVIR (SODICO) * 250 MG ; VIA ORAL ; COMPRIMIDO","DASABUVIR (sódico) 250 mg comprimido"
"12689","levetiracetam * 10 mg/ml ; vía parenteral ; solución para perfusión","531","LEVETIRACETAM * 10 MG/ML ; VIA PARENTERAL ; SOLUCION PARA PERFUSION","LEVETIRACETAM 10 mg/ml solución para perfusión"
"12693","parafina líquida * 11,734 g ; vía oral ; gel oral en envase unidosis","1842","PARAFINA LIQUIDA * 11,734 G ; VIA ORAL ; GEL ORAL EN ENVASE UNIDOSIS","PARAFINA LIQUIDA 11,734 g gel oral en envase unidosis"
"12694","dimeticona * 2,25 g ; vía oral ; gel oral en sobre","1841","DIMETICONA * 2,25 G ; VIA ORAL ; GEL ORAL EN SOBRE","DIMETICONA 2,25 g gel oral en sobre"
"12696","albiglutida * 30 mg ; vía subcutánea ; polvo y disolvente para solución inyectable en jeringa precargada","1843","ALBIGLUTIDA * 30 MG ; VIA SUBCUTANEA ; POLVO Y DISOLVENTE PARA SOLUCION INYECTABLE EN JERINGA PRECARGADA","ALBIGLUTIDA 30 mg polvo y disolvente para solución inyectable en jeringa precargada"
"12697","albiglutida * 50 mg ; vía subcutánea ; polvo y disolvente para solución inyectable en jeringa precargada","1843","ALBIGLUTIDA * 50 MG ; VIA SUBCUTANEA ; POLVO Y DISOLVENTE PARA SOLUCION INYECTABLE EN JERINGA PRECARGADA","ALBIGLUTIDA 50 mg polvo y disolvente para solución inyectable en jeringa precargada"
"12698","dapagliflozina (propilenglicol) * 5 mg + metformina clorhidrato * 850 mg ; vía oral ; comprimido","59","DAPAGLIFLOZINA (PROPILENGLICOL) * 5 MG + METFORMINA CLORHIDRATO * 850 MG ; VIA ORAL ; COMPRIMIDO","DAPAGLIFLOZINA (propilenglicol) 5 mg + METFORMINA CLORHIDRATO 850 mg comprimido"
"12699","dapagliflozina (propilenglicol) * 5 mg + metformina clorhidrato * 1.000 mg ; vía oral ; comprimido","59","DAPAGLIFLOZINA (PROPILENGLICOL) * 5 MG + METFORMINA CLORHIDRATO * 1.000 MG ; VIA ORAL ; COMPRIMIDO","DAPAGLIFLOZINA (propilenglicol) 5 mg + METFORMINA CLORHIDRATO 1.000 mg comprimido"
"12703","ácido salicílico * 0,5 mg/0,5 ml ; vía oftálmica ; colirio en solución en envase unidosis","1839","ACIDO SALICILICO * 0,5 MG/0,5 ML ; VIA OFTALMICA ; COLIRIO EN SOLUCION EN ENVASE UNIDOSIS","ACIDO SALICILICO 0,5 mg/0,5 ml colirio en solución en envase unidosis"
