"indicationid","name","name_noaccent"
"84794","Melanoma maligno, tratamiento adyuvante (del)","MELANOMA MALIGNO, TRATAMIENTO ADYUVANTE (DEL)"
"84804","Esclerosis en placas progresiva sin brote desde hace al menos 1 año","ESCLEROSIS EN PLACAS PROGRESIVA SIN BROTE DESDE HACE AL MENOS 1 AÑO"
"84814","Hipertensión arterial pulmonar (HTAP) idiopática en clase funcional II a III en adultos","HIPERTENSION ARTERIAL PULMONAR (HTAP) IDIOPATICA EN CLASE FUNCIONAL II A III EN ADULTOS"
"84824","Hipertensión arterial pulmonar (HTAP) en clase funcional II a III asociada a colagenosis en adultos","HIPERTENSION ARTERIAL PULMONAR (HTAP) EN CLASE FUNCIONAL II A III ASOCIADA A COLAGENOSIS EN ADULTOS"
"84834","Hipertensión arterial pulmonar (HTAP) idiopática en niños de 1 a 17 años","HIPERTENSION ARTERIAL PULMONAR (HTAP) IDIOPATICA EN NIÑOS DE 1 A 17 AÑOS"
"84854","Insuficiencia cardiaca en adultos, tratamiento asociado de segunda línea (de la)","INSUFICIENCIA CARDIACA EN ADULTOS, TRATAMIENTO ASOCIADO DE SEGUNDA LINEA (DE LA)"
"84864","Hipertensión arterial pulmonar en clase funcional II a III asociada a cardiopatía congénita, tratamiento asociado de segunda línea","HIPERTENSION ARTERIAL PULMONAR EN CLASE FUNCIONAL II A III ASOCIADA A CARDIOPATIA CONGENITA, TRATAMIENTO ASOCIADO DE SEGUNDA LINEA"
"84874","Hipertensión arterial pulmonar en clase funcional II a III asociada a cardiopatía congénita, tratamiento de segunda línea","HIPERTENSION ARTERIAL PULMONAR EN CLASE FUNCIONAL II A III ASOCIADA A CARDIOPATIA CONGENITA, TRATAMIENTO DE SEGUNDA LINEA"
"84884","Hipertensión arterial pulmonar en clase funcional II a III asociada a colagenosis, tratamiento asociado de segunda línea","HIPERTENSION ARTERIAL PULMONAR EN CLASE FUNCIONAL II A III ASOCIADA A COLAGENOSIS, TRATAMIENTO ASOCIADO DE SEGUNDA LINEA"
"84894","Hipertensión arterial pulmonar en clase funcional II a III asociada a colagenosis, tratamiento de segunda línea","HIPERTENSION ARTERIAL PULMONAR EN CLASE FUNCIONAL II A III ASOCIADA A COLAGENOSIS, TRATAMIENTO DE SEGUNDA LINEA"
"84904","Hipertensión arterial pulmonar idiopática en clase funcional II a III, tratamiento asociado de segunda línea","HIPERTENSION ARTERIAL PULMONAR IDIOPATICA EN CLASE FUNCIONAL II A III, TRATAMIENTO ASOCIADO DE SEGUNDA LINEA"
"84914","Hipertensión arterial pulmonar idiopática en clase funcional II a III, tratamiento de segunda línea","HIPERTENSION ARTERIAL PULMONAR IDIOPATICA EN CLASE FUNCIONAL II A III, TRATAMIENTO DE SEGUNDA LINEA"
"84924","Hipertensión arterial pulmonar hereditaria en clase funcional II a III, tratamiento asociado de segunda línea","HIPERTENSION ARTERIAL PULMONAR HEREDITARIA EN CLASE FUNCIONAL II A III, TRATAMIENTO ASOCIADO DE SEGUNDA LINEA"
"84934","Hipertensión arterial pulmonar hereditaria en clase funcional II a III, tratamiento de segunda línea","HIPERTENSION ARTERIAL PULMONAR HEREDITARIA EN CLASE FUNCIONAL II A III, TRATAMIENTO DE SEGUNDA LINEA"
"84944","Hipertensión arterial pulmonar idiopática en clase funcional III","HIPERTENSION ARTERIAL PULMONAR IDIOPATICA EN CLASE FUNCIONAL III"
"84954","Hipertensión arterial pulmonar idiopática en clase funcional III a IV","HIPERTENSION ARTERIAL PULMONAR IDIOPATICA EN CLASE FUNCIONAL III A IV"
"84964","Hipertensión arterial pulmonar hereditaria en clase funcional III a IV","HIPERTENSION ARTERIAL PULMONAR HEREDITARIA EN CLASE FUNCIONAL III A IV"
"84974","Hipertensión arterial pulmonar en clase funcional III a IV asociada a colagenosis","HIPERTENSION ARTERIAL PULMONAR EN CLASE FUNCIONAL III A IV ASOCIADA A COLAGENOSIS"
"84984","Sobrecarga férrica, tratamiento de segunda línea (de la)","SOBRECARGA FERRICA, TRATAMIENTO DE SEGUNDA LINEA (DE LA)"
"84994","Sobrecarga férrica, tratamiento asociado de segunda línea (de la)","SOBRECARGA FERRICA, TRATAMIENTO ASOCIADO DE SEGUNDA LINEA (DE LA)"
"85004","Cáncer de próstata avanzado","CANCER DE PROSTATA AVANZADO"
"85014","Hipertensión arterial pulmonar hereditaria en clase funcional III","HIPERTENSION ARTERIAL PULMONAR HEREDITARIA EN CLASE FUNCIONAL III"
"85024","Cáncer de próstata localizado","CANCER DE PROSTATA LOCALIZADO"
"85034","Cáncer de próstata, tratamiento paliativo (del)","CANCER DE PROSTATA, TRATAMIENTO PALIATIVO (DEL)"
"85054","Agresividad psicótica en adultos","AGRESIVIDAD PSICOTICA EN ADULTOS"
"85064","Agitación psicótica en adultos","AGITACION PSICOTICA EN ADULTOS"
"85074","Corea severa en la enfermedad de Huntington en adultos","COREA SEVERA EN LA ENFERMEDAD DE HUNTINGTON EN ADULTOS"
"85094","Síndrome de Gilles de la Tourette en sujetos >3 años","SINDROME DE GILLES DE LA TOURETTE EN SUJETOS >3 AÑOS"
"85114","Estado psicótico agudo en adultos","ESTADO PSICOTICO AGUDO EN ADULTOS"
"85124","Estado psicótico crónico en adultos","ESTADO PSICOTICO CRONICO EN ADULTOS"
"85134","Movimiento coreico en sujetos >6 años","MOVIMIENTO COREICO EN SUJETOS >6 AÑOS"
"85154","Infección en la cirugía esofágica, tratamiento preventivo (de la)","INFECCION EN LA CIRUGIA ESOFAGICA, TRATAMIENTO PREVENTIVO (DE LA)"
"85164","Síndrome de Gilles de la Tourette en sujetos >6 años","SINDROME DE GILLES DE LA TOURETTE EN SUJETOS >6 AÑOS"
"85174","Retraso de crecimiento debido al síndrome de Prader-Willi","RETRASO DE CRECIMIENTO DEBIDO AL SINDROME DE PRADER-WILLI"
"85194","Cáncer de próstata metastásico hormonorresistente","CANCER DE PROSTATA METASTASICO HORMONORRESISTENTE"
"85204","Obtención de midriasis en la cirugía de catarata","OBTENCION DE MIDRIASIS EN LA CIRUGIA DE CATARATA"
"85214","Osteodistrofia renal en pacientes con insuficiencia renal severa","OSTEODISTROFIA RENAL EN PACIENTES CON INSUFICIENCIA RENAL SEVERA"
"85224","Osteodistrofia renal en niños, tratamiento preventivo (de la)","OSTEODISTROFIA RENAL EN NIÑOS, TRATAMIENTO PREVENTIVO (DE LA)"
"85234","Cáncer de mama metastásico, tratamiento de segunda línea (del)","CANCER DE MAMA METASTASICO, TRATAMIENTO DE SEGUNDA LINEA (DEL)"
"85284","Cáncer renal avanzado, tratamiento de segunda línea (del)","CANCER RENAL AVANZADO, TRATAMIENTO DE SEGUNDA LINEA (DEL)"
"85294","Cáncer renal avanzado","CANCER RENAL AVANZADO"
"85304","Balanitis candidiásica en adultos","BALANITIS CANDIDIASICA EN ADULTOS"
"85314","Cáncer peritoneal primario","CANCER PERITONEAL PRIMARIO"
"85324","Cáncer de próstata metastásico hormonorresistente, tratamiento de segunda línea (del)","CANCER DE PROSTATA METASTASICO HORMONORRESISTENTE, TRATAMIENTO DE SEGUNDA LINEA (DEL)"
"85334","Cáncer de próstata hormonorresistente, tratamiento de segunda línea (del)","CANCER DE PROSTATA HORMONORRESISTENTE, TRATAMIENTO DE SEGUNDA LINEA (DEL)"
"85354","Mieloma múltiple, tratamiento de segunda línea (del)","MIELOMA MULTIPLE, TRATAMIENTO DE SEGUNDA LINEA (DEL)"
"85364","Linfoma folicular","LINFOMA FOLICULAR"
"85414","Esquizofrenia, tratamiento de sustitución de la forma inyectable mensual (de la)","ESQUIZOFRENIA, TRATAMIENTO DE SUSTITUCION DE LA FORMA INYECTABLE MENSUAL (DE LA)"
"85424","Esquizofrenia, tratamiento de sustitución de la risperidona oral o de la paliperidona oral (de la)","ESQUIZOFRENIA, TRATAMIENTO DE SUSTITUCION DE LA RISPERIDONA ORAL O DE LA PALIPERIDONA ORAL (DE LA)"
"85434","Esquizofrenia, tratamiento de sustitución de la risperidona inyectable de liberación prolongada (de la)","ESQUIZOFRENIA, TRATAMIENTO DE SUSTITUCION DE LA RISPERIDONA INYECTABLE DE LIBERACION PROLONGADA (DE LA)"
"85444","Asma de origen alérgico asociado a una rinitis alérgica, tratamiento de segunda línea (del)","ASMA DE ORIGEN ALERGICO ASOCIADO A UNA RINITIS ALERGICA, TRATAMIENTO DE SEGUNDA LINEA (DEL)"
"85454","Anestesia local de infiltración, tratamiento adyuvante (de la)","ANESTESIA LOCAL DE INFILTRACION, TRATAMIENTO ADYUVANTE (DE LA)"
"85484","Analgesia epidural en adultos y niños >1 año","ANALGESIA EPIDURAL EN ADULTOS Y NIÑOS >1 AÑO"
"85494","Prevención de evento cardiovascular en el paciente con riesgo, tratamiento asociado (de la)","PREVENCION DE EVENTO CARDIOVASCULAR EN EL PACIENTE CON RIESGO, TRATAMIENTO ASOCIADO (DE LA)"
"85524","Deficiencia en la beta-oxidación de los ácidos grasos, tratamiento alternativo a la vía oral (de la)","DEFICIENCIA EN LA BETA-OXIDACION DE LOS ACIDOS GRASOS, TRATAMIENTO ALTERNATIVO A LA VIA ORAL (DE LA)"
"85534","Deficiencia primaria de carnitina, tratamiento alternativo a la vía oral (de la)","DEFICIENCIA PRIMARIA DE CARNITINA, TRATAMIENTO ALTERNATIVO A LA VIA ORAL (DE LA)"
"85544","Deficiencia de carnitina secundaria en las acidemias orgánicas, tratamiento alternativo a la vía oral (de la)","DEFICIENCIA DE CARNITINA SECUNDARIA EN LAS ACIDEMIAS ORGANICAS, TRATAMIENTO ALTERNATIVO A LA VIA ORAL (DE LA)"
"85554","Botriocefalosis","BOTRIOCEFALOSIS"
"85564","Cisticircosis subcutánea","CISTICIRCOSIS SUBCUTANEA"
"85574","Cáncer de mama localmente avanzado, tratamiento de segunda línea (del)","CANCER DE MAMA LOCALMENTE AVANZADO, TRATAMIENTO DE SEGUNDA LINEA (DEL)"
"85584","Cáncer de mama localmente avanzado","CANCER DE MAMA LOCALMENTE AVANZADO"
"85614","Anemia severa en adultos con insuficiencia renal no dializados","ANEMIA SEVERA EN ADULTOS CON INSUFICIENCIA RENAL NO DIALIZADOS"
"85624","Sarcoma de tejidos blandos avanzado, tratamiento de segunda línea (del)","SARCOMA DE TEJIDOS BLANDOS AVANZADO, TRATAMIENTO DE SEGUNDA LINEA (DEL)"
"85654","Cáncer de ovario metastásico, tratamiento de segunda línea (del)","CANCER DE OVARIO METASTASICO, TRATAMIENTO DE SEGUNDA LINEA (DEL)"
"85664","Cáncer de ovario avanzado, tratamiento de segunda línea (del)","CANCER DE OVARIO AVANZADO, TRATAMIENTO DE SEGUNDA LINEA (DEL)"
"85674","Cáncer de ovario avanzado","CANCER DE OVARIO AVANZADO"
"85694","Trastorno por déficit de atención con hiperactividad, tratamiento de segunda línea (del)","TRASTORNO POR DEFICIT DE ATENCION CON HIPERACTIVIDAD, TRATAMIENTO DE SEGUNDA LINEA (DEL)"
"85704","Sarcoma de tejidos blandos avanzado","SARCOMA DE TEJIDOS BLANDOS AVANZADO"
"85714","Cáncer de páncreas avanzado","CANCER DE PANCREAS AVANZADO"
"85724","Cáncer de estómago avanzado","CANCER DE ESTOMAGO AVANZADO"
"85734","Cáncer colorrectal metastásico, tratamiento de segunda línea (del)","CANCER COLORRECTAL METASTASICO, TRATAMIENTO DE SEGUNDA LINEA (DEL)"
"85744","Cáncer de estómago avanzado, tratamiento de segunda línea (del)","CANCER DE ESTOMAGO AVANZADO, TRATAMIENTO DE SEGUNDA LINEA (DEL)"
"85754","Cáncer de estómago metastásico HER2 positivo","CANCER DE ESTOMAGO METASTASICO HER2 POSITIVO"
"85764","Rotura de varices esofágicas en pacientes con cirrosis, tratamiento de urgencia (de la)","ROTURA DE VARICES ESOFAGICAS EN PACIENTES CON CIRROSIS, TRATAMIENTO DE URGENCIA (DE LA)"
"85774","Rotura de varices esofágicas en pacientes con cirrosis, tratamiento preventivo (de la)","ROTURA DE VARICES ESOFAGICAS EN PACIENTES CON CIRROSIS, TRATAMIENTO PREVENTIVO (DE LA)"
"85804","Leucemia de mastocitos","LEUCEMIA DE MASTOCITOS"
"85824","Cáncer de mama metastásico con receptores hormonales positivos en mujeres menopáusicas, tratamiento de segunda línea","CANCER DE MAMA METASTASICO CON RECEPTORES HORMONALES POSITIVOS EN MUJERES MENOPAUSICAS, TRATAMIENTO DE SEGUNDA LINEA"
"85844","Náuseas y vómitos retardados inducidos por la quimioterapia en sujetos <18 años, tratamiento preventivo de segunda línea","NAUSEAS Y VOMITOS RETARDADOS INDUCIDOS POR LA QUIMIOTERAPIA EN SUJETOS <18 AÑOS, TRATAMIENTO PREVENTIVO DE SEGUNDA LINEA"
"85864","Inducción de la anestesia general en adultos","INDUCCION DE LA ANESTESIA GENERAL EN ADULTOS"
"85874","Sedación en la anestesia en adultos, tratamiento asociado (de la)","SEDACION EN LA ANESTESIA EN ADULTOS, TRATAMIENTO ASOCIADO (DE LA)"
"85894","Cáncer de próstata con metástasis ósea sintomática","CANCER DE PROSTATA CON METASTASIS OSEA SINTOMATICA"
"85924","Cáncer de vejiga localmente avanzado o metastásico","CANCER DE VEJIGA LOCALMENTE AVANZADO O METASTASICO"
"85934","Cáncer de vejiga avanzado o metastásico, tratamiento de segunda línea (del)","CANCER DE VEJIGA AVANZADO O METASTASICO, TRATAMIENTO DE SEGUNDA LINEA (DEL)"
"85944","Prevención de la coagulación del circuito de circulación extracorporal durante la hemodiálisis","PREVENCION DE LA COAGULACION DEL CIRCUITO DE CIRCULACION EXTRACORPORAL DURANTE LA HEMODIALISIS"
"85954","Prevención de la insuficiencia cardiaca sintomática en caso de disfunción ventricular izquierda","PREVENCION DE LA INSUFICIENCIA CARDIACA SINTOMATICA EN CASO DE DISFUNCION VENTRICULAR IZQUIERDA"
"85964","Anestesia de superficie en odontoestomatología","ANESTESIA DE SUPERFICIE EN ODONTOESTOMATOLOGIA"
"85974","Prevención de eventos cardiovasculares en pacientes coronarios con antecedente de síndrome coronario agudo","PREVENCION DE EVENTOS CARDIOVASCULARES EN PACIENTES CORONARIOS CON ANTECEDENTE DE SINDROME CORONARIO AGUDO"
"85984","Cáncer de pulmón no microcítico (CPNM) localmente avanzado o metastásico con mutaciones activadoras de EGFR-TK","CANCER DE PULMON NO MICROCITICO (CPNM) LOCALMENTE AVANZADO O METASTASICO CON MUTACIONES ACTIVADORAS DE EGFR-TK"
"86004","Cáncer de pulmón no microcítico (CPNM) avanzado ALK positivo, tratamiento de segunda línea (del)","CANCER DE PULMON NO MICROCITICO (CPNM) AVANZADO ALK POSITIVO, TRATAMIENTO DE SEGUNDA LINEA (DEL)"
"86014","Cáncer de pulmón no microcítico (CPNM) avanzado ALK positivo","CANCER DE PULMON NO MICROCITICO (CPNM) AVANZADO ALK POSITIVO"
"86024","Cáncer tiroideo localmente avanzado o metastásico","CANCER TIROIDEO LOCALMENTE AVANZADO O METASTASICO"
"86034","Cáncer tiroideo localmente avanzado o metastásico, tratamiento de segunda línea (del)","CANCER TIROIDEO LOCALMENTE AVANZADO O METASTASICO, TRATAMIENTO DE SEGUNDA LINEA (DEL)"
"86044","Cáncer de pulmón no microcítico (CPNM) epidermoide localmente avanzado o metastásico, tratamiento de segunda línea (del)","CANCER DE PULMON NO MICROCITICO (CPNM) EPIDERMOIDE LOCALMENTE AVANZADO O METASTASICO, TRATAMIENTO DE SEGUNDA LINEA (DEL)"
"86054","Prevención de la recidiva hemorrágica de la úlcera gastroduodenal, tratamiento de sustitución de la vía inyectable","PREVENCION DE LA RECIDIVA HEMORRAGICA DE LA ULCERA GASTRODUODENAL, TRATAMIENTO DE SUSTITUCION DE LA VIA INYECTABLE"
"86064","Síndrome mieloproliferativo","SINDROME MIELOPROLIFERATIVO"
"86074","Cáncer colorrectal avanzado","CANCER COLORRECTAL AVANZADO"
"86084","Insuficiencia cardiaca congestiva aguda","INSUFICIENCIA CARDIACA CONGESTIVA AGUDA"
"86094","Cáncer de mama metastásico HER2 positivo con receptores hormonales positivos en mujeres menopáusicas","CANCER DE MAMA METASTASICO HER2 POSITIVO CON RECEPTORES HORMONALES POSITIVOS EN MUJERES MENOPAUSICAS"
"86104","Cáncer de mama metastásico HER2 positivo, tratamiento de segunda línea (del)","CANCER DE MAMA METASTASICO HER2 POSITIVO, TRATAMIENTO DE SEGUNDA LINEA (DEL)"
"86114","Cáncer de mama avanzado HER2 positivo, tratamiento de segunda línea (del)","CANCER DE MAMA AVANZADO HER2 POSITIVO, TRATAMIENTO DE SEGUNDA LINEA (DEL)"
"86134","Cáncer de mama HER2 negativo con receptores hormonales positivos en mujeres menopáusicas","CANCER DE MAMA HER2 NEGATIVO CON RECEPTORES HORMONALES POSITIVOS EN MUJERES MENOPAUSICAS"
"86144","Asma asociado a rinitis alérgica, tratamiento de fondo (del)","ASMA ASOCIADO A RINITIS ALERGICA, TRATAMIENTO DE FONDO (DEL)"
"86154","Enfermedad de Still en el adulto, tratamiento asociado de segunda línea (de la)","ENFERMEDAD DE STILL EN EL ADULTO, TRATAMIENTO ASOCIADO DE SEGUNDA LINEA (DE LA)"
"86164","Cirrosis biliar primaria, tratamiento de segunda línea (de la)","CIRROSIS BILIAR PRIMARIA, TRATAMIENTO DE SEGUNDA LINEA (DE LA)"
"86174","Infección ocular herpética en el sujeto inmunodeprimido, tratamiento preventivo de las recidivas (de la)","INFECCION OCULAR HERPETICA EN EL SUJETO INMUNODEPRIMIDO, TRATAMIENTO PREVENTIVO DE LAS RECIDIVAS (DE LA)"
"86184","Infección ocular herpética en el sujeto inmunodeprimido","INFECCION OCULAR HERPETICA EN EL SUJETO INMUNODEPRIMIDO"
"86194","Infección ocular herpética en el sujeto inmunocompetente","INFECCION OCULAR HERPETICA EN EL SUJETO INMUNOCOMPETENTE"
"86204","Dolor neuropático en adulto diabético","DOLOR NEUROPATICO EN ADULTO DIABETICO"
"86214","Esclerosis múltiple recurrente, forma agresiva, tratamiento de segunda línea (de la)","ESCLEROSIS MULTIPLE RECURRENTE, FORMA AGRESIVA, TRATAMIENTO DE SEGUNDA LINEA (DE LA)"
"86224","Dolor musculoesquelético crónico","DOLOR MUSCULOESQUELETICO CRONICO"
"86314","Espasticidad de las extremidades superiores y/o inferiores en sujetos >= 2 años","ESPASTICIDAD DE LAS EXTREMIDADES SUPERIORES Y/O INFERIORES EN SUJETOS >= 2 AÑOS"
"86324","Vejiga hiperactiva en el adulto, tratamiento sintomático (de la)","VEJIGA HIPERACTIVA EN EL ADULTO, TRATAMIENTO SINTOMATICO (DE LA)"
"86334","Trastorno de la oculomotricidad en el sujeto> 12 años","TRASTORNO DE LA OCULOMOTRICIDAD EN EL SUJETO> 12 AÑOS"
"86344","Blefaroespasmo en el sujeto> 12 años","BLEFAROESPASMO EN EL SUJETO> 12 AÑOS"
"86354","Espasmo hemifacial en sujetos> 12 años","ESPASMO HEMIFACIAL EN SUJETOS> 12 AÑOS"
"86364","Tortícolis espasmódica en sujetos> 12 años","TORTICOLIS ESPASMODICA EN SUJETOS> 12 AÑOS"
"86374","Hiperhidrosis axilar severa en el sujeto> 12 años, tratamiento de segunda intención (de la)","HIPERHIDROSIS AXILAR SEVERA EN EL SUJETO> 12 AÑOS, TRATAMIENTO DE SEGUNDA INTENCION (DE LA)"
"86384","Neutralización de la anestesia de tejidos blandos en odontoestomatología","NEUTRALIZACION DE LA ANESTESIA DE TEJIDOS BLANDOS EN ODONTOESTOMATOLOGIA"
"86394","Náuseas y vómitos asociados al reflujo gastroesofágico, tratamiento sintomático (de las)","NAUSEAS Y VOMITOS ASOCIADOS AL REFLUJO GASTROESOFAGICO, TRATAMIENTO SINTOMATICO (DE LAS)"
"86404","Enfermedad de Hodgkin, tratamiento de segunda línea (de la)","ENFERMEDAD DE HODGKIN, TRATAMIENTO DE SEGUNDA LINEA (DE LA)"
"86414","Episodio febril en sujeto >2 años neutropénico, tratamiento antibiótico empírico (del)","EPISODIO FEBRIL EN SUJETO >2 AÑOS NEUTROPENICO, TRATAMIENTO ANTIBIOTICO EMPIRICO (DEL)"
"86464","Náuseas y vómitos inducidos por la radioterapia en adultos, tratamiento curativo (de las)","NAUSEAS Y VOMITOS INDUCIDOS POR LA RADIOTERAPIA EN ADULTOS, TRATAMIENTO CURATIVO (DE LAS)"
"86474","Infección intraabdominal complicada","INFECCION INTRAABDOMINAL COMPLICADA"
"86494","Náuseas y vómitos postoperatorios en niños >=1 mes, tratamiento curativo (de las)","NAUSEAS Y VOMITOS POSTOPERATORIOS EN NIÑOS >=1 MES, TRATAMIENTO CURATIVO (DE LAS)"
"86504","Cáncer de mama localmente avanzado HER2 negativo con receptores homonales positivos","CANCER DE MAMA LOCALMENTE AVANZADO HER2 NEGATIVO CON RECEPTORES HOMONALES POSITIVOS"
"86514","Cáncer de mama metastásico HER2 negativo con receptores hormonales positivos","CANCER DE MAMA METASTASICO HER2 NEGATIVO CON RECEPTORES HORMONALES POSITIVOS"
"86534","Hemorragia ligada a la deficiencia congénita severa del factor XI","HEMORRAGIA LIGADA A LA DEFICIENCIA CONGENITA SEVERA DEL FACTOR XI"
"86544","Hemorragia ligada a la deficiencia congénita severa del factor XI, tratamiento preventivo de segunda línea (de la)","HEMORRAGIA LIGADA A LA DEFICIENCIA CONGENITA SEVERA DEL FACTOR XI, TRATAMIENTO PREVENTIVO DE SEGUNDA LINEA (DE LA)"
"86554","Hemorragia en hemofílicos tipo A con inhibidor del factor VIII","HEMORRAGIA EN HEMOFILICOS TIPO A CON INHIBIDOR DEL FACTOR VIII"
"86564","Hemorragia en hemofílicos tipo B con inhibidor del factor IX,  tratamiento de segunda línea (de la)","HEMORRAGIA EN HEMOFILICOS TIPO B CON INHIBIDOR DEL FACTOR IX,  TRATAMIENTO DE SEGUNDA LINEA (DE LA)"
"86584","Hemorragia en hemofílicos tipo B con inhibidor del factor IX,  tratamiento preventivo de segunda línea (de la)","HEMORRAGIA EN HEMOFILICOS TIPO B CON INHIBIDOR DEL FACTOR IX,  TRATAMIENTO PREVENTIVO DE SEGUNDA LINEA (DE LA)"
"86604","Hemorragia en hemofílicos tipo A con inhibidor del factor VIII, tratamiento preventivo (de la)","HEMORRAGIA EN HEMOFILICOS TIPO A CON INHIBIDOR DEL FACTOR VIII, TRATAMIENTO PREVENTIVO (DE LA)"
"86614","Hemorragia en hemofílicos tipo A con inhibidor del factor VIII, tratamiento preventivo de segunda línea (de la)","HEMORRAGIA EN HEMOFILICOS TIPO A CON INHIBIDOR DEL FACTOR VIII, TRATAMIENTO PREVENTIVO DE SEGUNDA LINEA (DE LA)"
"86624","Hemorragia en pacientes con inhibidores adquiridos contra el factor VIII","HEMORRAGIA EN PACIENTES CON INHIBIDORES ADQUIRIDOS CONTRA EL FACTOR VIII"
