"cim10id","parentid","code","name"
"8114","8113","M77.90","Sitios múltiples"
"8115","8113","M77.91","Región del hombro "
"8116","8113","M77.92","Brazo "
"8117","8113","M77.93","Antebrazo "
"8118","8113","M77.94","Mano "
"8119","8113","M77.97","Tobillo y pie"
"8120","8113","M77.98","Otros "
"8121","8113","M77.99","Sitio no especificado"
"8122","7864","M79","Otros trastornos de partes blandas y los no especificados, no clasificados bajo otro concepto"
"8123","8122","M79.0","Reumatismo, no especificado"
"8124","8123","M79.00","Sitios múltiples"
"8125","8123","M79.01","Región del hombro "
"8126","8123","M79.02","Brazo "
"8127","8123","M79.03","Antebrazo "
"8128","8123","M79.04","Mano "
"8129","8123","M79.05","Región pelviana y muslo"
"8130","8123","M79.06","Pierna "
"8131","8123","M79.07","Tobillo y pie"
"8132","8123","M79.08","Otros "
"8133","8123","M79.09","Sitio no especificado"
"8134","8122","M79.1","Mialgia"
"8135","8134","M79.10","Sitios múltiples"
"8136","8134","M79.11","Región del hombro "
"8137","8134","M79.12","Brazo "
"8138","8134","M79.13","Antebrazo "
"8139","8134","M79.14","Mano "
"8140","8134","M79.15","Región pelviana y muslo"
"8141","8134","M79.16","Pierna "
"8142","8134","M79.17","Tobillo y pie"
"8143","8134","M79.18","Otros "
"8144","8134","M79.19","Sitio no especificado"
"8145","8122","M79.2","Neuralgia y neuritis, no especificadas"
"8146","8145","M79.20","Sitios múltiples"
"8147","8145","M79.21","Región del hombro "
"8148","8145","M79.22","Brazo "
"8149","8145","M79.23","Antebrazo "
"8150","8145","M79.24","Mano "
"8151","8145","M79.25","Región pelviana y muslo"
"8152","8145","M79.26","Pierna "
"8153","8145","M79.27","Tobillo y pie"
"8154","8145","M79.28","Otros "
"8155","8145","M79.29","Sitio no especificado"
"8156","8122","M79.3","Paniculitis, no especificada"
"8157","8156","M79.30","Sitios múltiples"
"8158","8156","M79.31","Región del hombro "
"8159","8156","M79.32","Brazo "
"8160","8156","M79.33","Antebrazo "
"8161","8156","M79.34","Mano "
"8162","8156","M79.35","Región pelviana y muslo"
"8163","8156","M79.36","Pierna "
"8164","8156","M79.37","Tobillo y pie"
"8165","8156","M79.38","Otros "
"8166","8156","M79.39","Sitio no especificado"
"8167","8122","M79.4","Hipertrofia de paquete adiposo (infrarrotuliano)"
"8168","8167","M79.40","Sitios múltiples"
"8169","8167","M79.41","Región del hombro "
"8170","8167","M79.42","Brazo "
"8171","8167","M79.43","Antebrazo "
"8172","8167","M79.44","Mano "
"8173","8167","M79.45","Región pelviana y muslo"
"8174","8167","M79.46","Pierna "
"8175","8167","M79.47","Tobillo y pie"
"8176","8167","M79.48","Otros "
"8177","8122","M79.5","Cuerpo extraño residual en partes blandas"
"8178","8177","M79.50","Sitios múltiples"
"8179","8177","M79.51","Región del hombro "
"8180","8177","M79.52","Brazo "
"8181","8177","M79.53","Antebrazo "
"8182","8177","M79.54","Mano "
"8183","8177","M79.55","Región pelviana y muslo"
"8184","8177","M79.56","Pierna "
"8185","8177","M79.57","Tobillo y pie"
"8186","8177","M79.58","Otros "
"8187","8177","M79.59","Sitio no especificado"
"8188","8122","M79.6","Dolor en las extremidades, manos, pies, dedos de manos y pies"
"8189","8188","M79.60","Dolor en extremidades, no especificado"
"8190","8188","M79.61","Región del hombro "
"8191","8188","M79.62","Dolor en brazo"
"8192","8188","M79.63","Dolor en antebrazo"
"8193","8188","M79.64","Dolor en mano y dedos de la mano"
"8194","8188","M79.65","Dolor en muslo"
"8195","8188","M79.66","Dolor en pierna"
"8196","8188","M79.67","Dolor en pie y dedos del pie"
"8197","8188","M79.69","Sitio no especificado"
"8198","8122","M79.8","Otros trastornos especificados de partes blandas"
"8199","8198","M79.80","Sitios múltiples"
"8200","8198","M79.81","Hematoma no traumático de tejidos blandos"
"8201","8198","M79.82","Brazo "
"8202","8198","M79.83","Antebrazo "
"8203","8198","M79.84","Mano "
"8204","8198","M79.85","Región pelviana y muslo"
"8205","8198","M79.86","Pierna "
"8206","8198","M79.87","Tobillo y pie"
"8207","8198","M79.88","Otros "
"8208","8198","M79.89","Otros trastornos especificados de tejidos blandos"
"8209","8122","M79.9","Trastorno de los tejidos blandos, no especificado"
"8210","8209","M79.90","Sitios múltiples"
"8211","8209","M79.91","Región del hombro "
"8212","8209","M79.92","Brazo "
"8213","8209","M79.93","Antebrazo "
"8214","8209","M79.94","Mano "
"8215","8209","M79.95","Región pelviana y muslo"
"8216","8209","M79.96","Pierna "
"8217","8209","M79.97","Tobillo y pie"
"8218","8209","M79.98","Otros "
"8219","8209","M79.99","Sitio no especificado"
"8220","8309","M80","Osteoporosis con fractura patológica actual"
"8221","8220","M80.0","Osteoporosis relacionada con la edad, con fractura patológica actual"
"8222","8221","M80.00","Osteoporosis relacionada con la edad con fractura patológica actual, localización no especificada"
"8223","8221","M80.01","Osteoporosis relacionada con la edad con fractura patológica actual, hombro"
"8224","8221","M80.02","Osteoporosis relacionada con la edad con fractura patológica actual, húmero"
"8225","8221","M80.03","Osteoporosis relacionada con la edad con fractura patológica actual, antebrazo"
"8226","8221","M80.04","Osteoporosis relacionada con la edad con fractura patológica actual, mano"
"8227","8221","M80.05","Osteoporosis relacionada con la edad con fractura patológica actual, fémur"
"8228","8221","M80.06","Osteoporosis relacionada con la edad con fractura patológica actual, pierna"
"8229","8221","M80.07","Osteoporosis relacionada con la edad con fractura patológica actual, tobillo y pie"
"8230","8221","M80.08","Osteoporosis relacionada con la edad con fractura patológica actual, vértebra(-s)"
"8231","8221","M80.09","Sitio no especificado"
"8232","8220","M80.1","Osteoporosis postooforectomía, con fractura patológica"
"8233","8232","M80.10","Sitios múltiples"
"8234","8232","M80.11","Región del hombro "
"8235","8232","M80.12","Brazo "
"8236","8232","M80.13","Antebrazo "
"8237","8232","M80.14","Mano "
"8238","8232","M80.15","Región pelviana y muslo"
"8239","8232","M80.16","Pierna "
"8240","8232","M80.17","Tobillo y pie"
"8241","8232","M80.18","Otros "
"8242","8232","M80.19","Sitio no especificado"
"8243","8220","M80.2","Osteoporosis por desuso, con fractura patológica"
"8244","8243","M80.20","Sitios múltiples"
"8245","8243","M80.21","Región del hombro "
"8246","8243","M80.22","Brazo "
"8247","8243","M80.23","Antebrazo "
"8248","8243","M80.24","Mano "
"8249","8243","M80.25","Región pelviana y muslo"
"8250","8243","M80.26","Pierna "
"8251","8243","M80.27","Tobillo y pie"
"8252","8243","M80.28","Otros "
"8253","8243","M80.29","Sitio no especificado"
"8254","8220","M80.3","Osteoporosis por malabsorción postquirúrgica, con fractura patológica"
"8255","8254","M80.30","Sitios múltiples"
"8256","8254","M80.31","Región del hombro "
"8257","8254","M80.32","Brazo "
"8258","8254","M80.33","Antebrazo "
"8259","8254","M80.34","Mano "
"8260","8254","M80.35","Región pelviana y muslo"
"8261","8254","M80.36","Pierna "
"8262","8254","M80.37","Tobillo y pie"
"8263","8254","M80.38","Otros "
"8264","8254","M80.39","Sitio no especificado"
"8265","8220","M80.4","Osteoporosis inducida por drogas, con fractura patológica"
"8266","8265","M80.40","Sitios múltiples"
"8267","8265","M80.41","Región del hombro "
"8268","8265","M80.42","Brazo "
"8269","8265","M80.43","Antebrazo "
"8270","8265","M80.44","Mano "
"8271","8265","M80.45","Región pelviana y muslo"
"8272","8265","M80.46","Pierna "
"8273","8265","M80.47","Tobillo y pie"
"8274","8265","M80.48","Otros "
"8275","8265","M80.49","Sitio no especificado"
"8276","8220","M80.5","Osteoporosis idiopática, con fractura patológica"
"8277","8276","M80.50","Sitios múltiples"
"8278","8276","M80.51","Región del hombro "
"8279","8276","M80.52","Brazo "
"8280","8276","M80.53","Antebrazo "
"8281","8276","M80.54","Mano "
"8282","8276","M80.55","Región pelviana y muslo"
"8283","8276","M80.56","Pierna "
"8284","8276","M80.57","Tobillo y pie"
"8285","8276","M80.58","Otros "
"8286","8276","M80.59","Sitio no especificado"
"8287","8220","M80.8","Otros tipos de osteoporosis, con fractura patológica actual"
"8288","8287","M80.80","Otras osteoporosis con fractura patológica actual, localización no especificada"
"8289","8287","M80.81","Otras osteoporosis con fractura patológica, hombro"
"8290","8287","M80.82","Otras osteoporosis con fractura patológica actual, húmero"
"8291","8287","M80.83","Otras osteoporosis con fractura patológica actual, antebrazo"
"8292","8287","M80.84","Otras osteoporosis con fractura patológica actual, mano"
"8293","8287","M80.85","Otras osteoporosis con fractura patológica actual, fémur"
"8294","8287","M80.86","Otras osteoporosis con fractura patológica actual, pierna"
"8295","8287","M80.87","Otras osteoporosis con fractura patológica actual, tobillo y pie"
"8296","8287","M80.88","Otras osteoporosis con fractura patológica actual, vértebra(-s)"
"8297","8287","M80.89","Sitio no especificado"
"8298","8220","M80.9","Osteoporosis no especificada, con fractura patológica"
"8299","8298","M80.90","Sitios múltiples"
"8300","8298","M80.91","Región del hombro "
"8301","8298","M80.92","Brazo "
"8302","8298","M80.93","Antebrazo "
"8303","8298","M80.94","Mano "
"8304","8298","M80.95","Región pelviana y muslo"
"8305","8298","M80.96","Pierna "
"8306","8298","M80.97","Tobillo y pie"
"8307","8298","M80.98","Otros "
"8308","8298","M80.99","Sitio no especificado"
"8309","18102","M80-M85","TRASTORNOS DE DENSIDAD Y ESTRUCTURA ÓSEAS (M80-M85)"
"8310","8309","M81","Osteoporosis sin fractura patológica actual"
"8311","8310","M81.0","Osteoporosis relacionada con la edad, sin fractura patológica actual"
"8312","8311","M81.00","Sitios múltiples"
"8313","8311","M81.01","Región del hombro "
"8314","8311","M81.02","Brazo "
"8315","8311","M81.03","Antebrazo "
"8316","8311","M81.04","Mano "
"8317","8311","M81.05","Región pelviana y muslo"
"8318","8311","M81.06","Pierna "
"8319","8311","M81.07","Tobillo y pie"
"8320","8311","M81.08","Otros "
"8321","8311","M81.09","Sitio no especificado"
"8322","8310","M81.1","Osteoporosis postooforectomía, sin fractura patológica"
"8323","8322","M81.10","Sitios múltiples"
"8324","8322","M81.11","Región del hombro "
"8325","8322","M81.12","Brazo "
"8326","8322","M81.13","Antebrazo "
"8327","8322","M81.14","Mano "
"8328","8322","M81.15","Región pelviana y muslo"
"8329","8322","M81.16","Pierna "
"8330","8322","M81.17","Tobillo y pie"
"8331","8322","M81.18","Otros "
"8332","8322","M81.19","Sitio no especificado"
"8333","8310","M81.2","Osteoporosis por desuso, sin fractura patológica"
"8334","8333","M81.20","Sitios múltiples"
"8335","8333","M81.21","Región del hombro "
"8336","8333","M81.22","Brazo "
"8337","8333","M81.23","Antebrazo "
"8338","8333","M81.24","Mano "
"8339","8333","M81.25","Región pelviana y muslo"
"8340","8333","M81.26","Pierna "
"8341","8333","M81.27","Tobillo y pie"
"8342","8333","M81.28","Otros "
"8343","8333","M81.29","Sitio no especificado"
"8344","8310","M81.3","Osteoporosis por malabsorción postquirúrgica, sin fractura patológica"
"8345","8344","M81.30","Sitios múltiples"
"8346","8344","M81.31","Región del hombro "
"8347","8344","M81.32","Brazo "
"8348","8344","M81.33","Antebrazo "
"8349","8344","M81.34","Mano "
"8350","8344","M81.35","Región pelviana y muslo"
"8351","8344","M81.36","Pierna "
"8352","8344","M81.37","Tobillo y pie"
"8353","8344","M81.38","Otros "
"8354","8344","M81.39","Sitio no especificado"
"8355","8310","M81.4","Osteoporosis inducida por drogas, sin fractura patológica"
"8356","8355","M81.40","Sitios múltiples"
"8357","8355","M81.41","Región del hombro "
"8358","8355","M81.42","Brazo "
"8359","8355","M81.43","Antebrazo "
"8360","8355","M81.44","Mano "
"8361","8355","M81.45","Región pelviana y muslo"
"8362","8355","M81.46","Pierna "
"8363","8355","M81.47","Tobillo y pie"
"8364","8355","M81.48","Otros "
"8365","8355","M81.49","Sitio no especificado"
"8366","8310","M81.5","Osteoporosis idiopática, sin fractura patológica"
"8367","8366","M81.50","Sitios múltiples"
"8368","8366","M81.51","Región del hombro "
"8369","8366","M81.52","Brazo "
"8370","8366","M81.53","Antebrazo "
"8371","8366","M81.54","Mano "
"8372","8366","M81.55","Región pelviana y muslo"
"8373","8366","M81.56","Pierna "
"8374","8366","M81.57","Tobillo y pie"
"8375","8366","M81.58","Otros "
"8376","8366","M81.59","Sitio no especificado"
"8377","8310","M81.6","Osteoporosis localizada [Lequesne]"
"8378","8377","M81.60","Sitios múltiples"
"8379","8377","M81.61","Región del hombro "
"8380","8377","M81.62","Brazo "
"8381","8377","M81.63","Antebrazo "
"8382","8377","M81.64","Mano "
"8383","8377","M81.65","Región pelviana y muslo"
"8384","8377","M81.66","Pierna "
"8385","8377","M81.67","Tobillo y pie"
"8386","8377","M81.68","Otros "
"8387","8377","M81.69","Sitio no especificado"
"8388","8310","M81.8","Otros tipos de osteoporosis, sin fractura patológica actual"
"8389","8388","M81.80","Sitios múltiples"
"8390","8388","M81.81","Región del hombro "
"8391","8388","M81.82","Brazo "
"8392","8388","M81.83","Antebrazo "
"8393","8388","M81.84","Mano "
"8394","8388","M81.85","Región pelviana y muslo"
"8395","8388","M81.86","Pierna "
"8396","8388","M81.87","Tobillo y pie"
"8397","8388","M81.88","Otros "
"8398","8388","M81.89","Sitio no especificado"
"8399","8310","M81.9","Osteoporosis no especificada, sin fractura patológica"
"8400","8399","M81.90","Sitios múltiples"
"8401","8399","M81.91","Región del hombro "
"8402","8399","M81.92","Brazo "
"8403","8399","M81.93","Antebrazo "
"8404","8399","M81.94","Mano "
"8405","8399","M81.95","Región pelviana y muslo"
"8406","8399","M81.96","Pierna "
"8407","8399","M81.97","Tobillo y pie"
"8408","8399","M81.98","Otros "
"8409","8399","M81.99","Sitio no especificado"
"8410","8309","M82","Osteoporosis en enfermedades clasificadas en otra parte"
"8411","8410","M82.0","Osteoporosis en mielomatosis múltiple (C90.0†)"
"8412","8411","M82.00","Sitios múltiples"
"8413","8411","M82.01","Región del hombro "
"8414","8411","M82.02","Brazo "
"8415","8411","M82.03","Antebrazo "
"8416","8411","M82.04","Mano "
"8417","8411","M82.05","Región pelviana y muslo"
"8418","8411","M82.06","Pierna "
"8419","8411","M82.07","Tobillo y pie"
"8420","8411","M82.08","Otros "
"8421","8411","M82.09","Sitio no especificado"
"8422","8410","M82.1","Osteoporosis en trastornos endocrinos (E00-E34†)"
"8423","8422","M82.10","Sitios múltiples"
"8424","8422","M82.11","Región del hombro "
"8425","8422","M82.12","Brazo "
"8426","8422","M82.13","Antebrazo "
"8427","8422","M82.14","Mano "
"8428","8422","M82.15","Región pelviana y muslo"
"8429","8422","M82.16","Pierna "
"8430","8422","M82.17","Tobillo y pie"
"8431","8422","M82.18","Otros "
"8432","8422","M82.19","Sitio no especificado"
"8433","8410","M82.8","Osteoporosis en otras enfermedades clasificadas en otra parte"
"8434","8433","M82.80","Sitios múltiples"
"8435","8433","M82.81","Región del hombro "
"8436","8433","M82.82","Brazo "
"8437","8433","M82.83","Antebrazo "
"8438","8433","M82.84","Mano "
"8439","8433","M82.85","Región pelviana y muslo"
"8440","8433","M82.86","Pierna "
"8441","8433","M82.87","Tobillo y pie"
"8442","8433","M82.88","Otros "
"8443","8433","M82.89","Sitio no especificado"
"8444","8309","M83","Osteomalacia del adulto"
"8445","8444","M83.0","Osteomalacia puerperal"
"8446","8445","M83.00","Sitios múltiples"
"8447","8445","M83.01","Región del hombro "
"8448","8445","M83.02","Brazo "
"8449","8445","M83.03","Antebrazo "
"8450","8445","M83.04","Mano "
"8451","8445","M83.05","Región pelviana y muslo"
"8452","8445","M83.06","Pierna "
"8453","8445","M83.07","Tobillo y pie"
"8454","8445","M83.08","Otros "
"8455","8445","M83.09","Sitio no especificado"
"8456","8444","M83.1","Osteomalacia senil"
"8457","8456","M83.10","Sitios múltiples"
"8458","8456","M83.11","Región del hombro "
"8459","8456","M83.12","Brazo "
"8460","8456","M83.13","Antebrazo "
